,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
71,2025-02-04 16:56:44+00:00,540.0,195.9,255.9,260.55,0.0,0.0,3,129,0.47447730117797854,True,REGULAR,USD
72,2025-02-27 18:29:59+00:00,550.0,267.1,264.9,269.55,0.0,0.0,2,25,0.4720511779785156,True,REGULAR,USD
73,2025-02-26 20:08:45+00:00,560.0,275.35,274.0,278.65,0.0,0.0,10,23,0.4700675552368164,True,REGULAR,USD
74,2025-01-02 16:12:02+00:00,570.0,227.65,209.55,211.35,0.0,0.0,2,29,1.0000000000000003e-05,True,REGULAR,USD
75,2025-01-17 18:16:46+00:00,580.0,204.95,255.2,259.1,0.0,0.0,8,37,1.0000000000000003e-05,True,REGULAR,USD
76,2025-02-07 20:33:12+00:00,590.0,250.5,301.75,306.3,0.0,0.0,1,54,0.464421859741211,True,REGULAR,USD
77,2025-02-28 14:46:52+00:00,600.0,322.0,310.8,315.6,33.579987,11.642737,2,156,0.46234668518066413,True,REGULAR,USD
78,2025-02-18 16:02:44+00:00,610.0,270.13,320.35,325.05,0.0,0.0,2,52,0.4617363397216797,True,REGULAR,USD
79,2025-02-10 15:51:27+00:00,620.0,277.4,329.75,334.45,0.0,0.0,22,147,0.45990530334472657,True,REGULAR,USD
80,2025-02-26 15:12:36+00:00,630.0,328.89,339.25,343.95,0.0,0.0,1,161,0.45898978515625005,True,REGULAR,USD
81,2025-02-25 16:52:55+00:00,640.0,341.32,348.65,353.45,0.0,0.0,1,131,0.457585990600586,True,REGULAR,USD
82,2025-02-21 20:52:08+00:00,650.0,321.25,358.2,362.9,0.0,0.0,2,466,0.45477840148925786,True,REGULAR,USD
83,2025-02-05 14:48:39+00:00,660.0,295.8,367.75,372.55,0.0,0.0,2,134,0.45483943603515625,True,REGULAR,USD
84,2025-02-04 19:21:18+00:00,670.0,302.1,377.35,382.1,0.0,0.0,4,84,0.45264219238281256,True,REGULAR,USD
85,2025-02-06 14:43:53+00:00,680.0,326.12,386.8,392.15,0.0,0.0,1,635,0.45935599243164066,True,REGULAR,USD
86,2025-02-04 19:21:22+00:00,690.0,319.85,395.0,404.0,0.0,0.0,4,358,0.49680068634033214,True,REGULAR,USD
87,2025-02-27 18:52:06+00:00,700.0,411.19,404.7,414.0,0.0,0.0,1,323,0.5025684509277344,True,REGULAR,USD
88,2025-02-27 16:08:25+00:00,710.0,421.0,414.4,423.0,0.0,0.0,4,685,0.4914601635742188,True,REGULAR,USD
