,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration
48,2025-02-28 20:59:41+00:00,290.0,19.75,19.55,19.85,5.0,33.898308,6664.0,4151,0.6521030883789063,True,REGULAR,USD,call,2025-03-21,20
49,2025-02-28 20:59:16+00:00,295.0,17.15,17.0,17.3,4.45,35.039368,4574.0,3203,0.6455113574218749,False,REGULAR,USD,call,2025-03-21,20
50,2025-02-28 20:59:57+00:00,300.0,14.7,14.7,15.0,3.6499996,33.03167,15334.0,14278,0.6401403173828125,False,REGULAR,USD,call,2025-03-21,20
51,2025-02-28 20:59:21+00:00,305.0,12.73,12.65,12.9,3.33,35.425533,2917.0,2781,0.6352575537109376,False,REGULAR,USD,call,2025-03-21,20
52,2025-02-28 20:59:36+00:00,310.0,10.9,10.8,11.0,2.9499998,37.106915,4851.0,5248,0.6300085827636719,False,REGULAR,USD,call,2025-03-21,20
53,2025-02-28 20:57:43+00:00,315.0,9.25,9.2,9.4,2.6,39.09774,2398.0,5129,0.6276892700195313,False,REGULAR,USD,call,2025-03-21,20
54,2025-02-28 20:59:23+00:00,320.0,7.9,7.8,7.95,2.15,37.391304,5988.0,5541,0.6248816809082032,False,REGULAR,USD,call,2025-03-21,20
55,2025-02-28 20:58:50+00:00,325.0,6.72,6.55,6.75,1.9699998,41.473682,3127.0,6149,0.6232337481689454,False,REGULAR,USD,call,2025-03-21,20
56,2025-02-28 20:59:57+00:00,330.0,5.6,5.5,5.7,1.5999999,39.999996,4417.0,8653,0.6223792645263673,False,REGULAR,USD,call,2025-03-21,20
57,2025-02-28 20:59:22+00:00,335.0,4.8,4.65,4.85,1.4000001,41.17647,2154.0,5005,0.6244544390869142,False,REGULAR,USD,call,2025-03-21,20
58,2025-02-28 20:59:25+00:00,340.0,4.0,3.95,4.1,1.1400001,39.860146,2924.0,7749,0.6269568554687501,False,REGULAR,USD,call,2025-03-21,20
59,2025-02-28 20:58:27+00:00,345.0,3.3,3.3,3.45,0.8799999,36.363632,3586.0,5305,0.6278113391113282,False,REGULAR,USD,call,2025-03-21,20
60,2025-02-28 20:59:42+00:00,350.0,2.88,2.82,2.9,0.8000002,38.461548,7844.0,18027,0.6312292736816407,False,REGULAR,USD,call,2025-03-21,20
61,2025-02-28 20:59:51+00:00,355.0,2.47,2.4,2.47,0.6600001,36.464096,1955.0,5890,0.6357458300781251,False,REGULAR,USD,call,2025-03-21,20
62,2025-02-28 20:59:34+00:00,360.0,2.1,2.06,2.15,0.5899999,39.07284,3427.0,8959,0.642703768310547,False,REGULAR,USD,call,2025-03-21,20
63,2025-02-28 20:55:15+00:00,365.0,1.79,1.77,1.84,0.43999994,32.59259,557.0,4052,0.6481968774414062,False,REGULAR,USD,call,2025-03-21,20
64,2025-02-28 20:59:34+00:00,370.0,1.57,1.54,1.61,0.4000001,34.188046,1516.0,11941,0.6561313684082033,False,REGULAR,USD,call,2025-03-21,20
65,2025-02-28 20:57:11+00:00,375.0,1.38,1.34,1.41,0.36,35.294117,476.0,5947,0.6638217211914064,False,REGULAR,USD,call,2025-03-21,20
66,2025-02-28 20:59:57+00:00,380.0,1.24,1.18,1.24,0.32999998,36.263733,2057.0,7738,0.672122419433594,False,REGULAR,USD,call,2025-03-21,20
67,2025-02-28 20:57:39+00:00,385.0,1.07,1.05,1.12,0.27000004,33.750004,496.0,4033,0.6828644995117189,False,REGULAR,USD,call,2025-03-21,20
68,2025-02-28 20:53:49+00:00,390.0,0.96,0.94,1.0,0.22999996,31.506842,926.0,3959,0.692385888671875,False,REGULAR,USD,call,2025-03-21,20
69,2025-02-28 20:41:08+00:00,395.0,0.89,0.84,0.9,0.20999998,30.882349,378.0,3502,0.702151416015625,False,REGULAR,USD,call,2025-03-21,20
70,2025-02-28 20:59:58+00:00,400.0,0.8,0.77,0.82,0.19999999,33.333332,3858.0,37962,0.7136259106445313,False,REGULAR,USD,call,2025-03-21,20
71,2025-02-28 20:59:45+00:00,405.0,0.73,0.7,0.75,0.18,32.727276,490.0,4088,0.7243679907226561,False,REGULAR,USD,call,2025-03-21,20
72,2025-02-28 20:49:23+00:00,410.0,0.67,0.64,0.69,0.14000005,26.415104,490.0,5636,0.735354208984375,False,REGULAR,USD,call,2025-03-21,20
73,2025-02-28 20:36:56+00:00,415.0,0.58,0.59,0.64,0.099999994,20.833332,124.0,6184,0.747072841796875,False,REGULAR,USD,call,2025-03-21,20
74,2025-02-28 20:55:52+00:00,420.0,0.58,0.55,0.6,0.13999999,31.818178,532.0,10960,0.7592797509765626,False,REGULAR,USD,call,2025-03-21,20
75,2025-02-28 20:54:42+00:00,425.0,0.55,0.51,0.56,0.14000002,34.146343,375.0,5079,0.7709983837890625,False,REGULAR,USD,call,2025-03-21,20
76,2025-02-28 20:54:52+00:00,430.0,0.52,0.48,0.53,0.13999999,36.842102,255.0,4658,0.7836935693359376,False,REGULAR,USD,call,2025-03-21,20
77,2025-02-28 20:54:58+00:00,435.0,0.48,0.44,0.48,0.14999998,45.454536,63.0,3395,0.7915059912109376,False,REGULAR,USD,call,2025-03-21,20
78,2025-02-28 20:58:13+00:00,440.0,0.44,0.42,0.44,0.109999985,33.33333,293.0,5207,0.8027363476562499,False,REGULAR,USD,call,2025-03-21,20
79,2025-02-28 20:58:13+00:00,445.0,0.41,0.39,0.44,0.109999985,36.66666,81.0,1124,0.8164080859374999,False,REGULAR,USD,call,2025-03-21,20
80,2025-02-28 20:59:12+00:00,450.0,0.38,0.38,0.4,0.109999985,40.740734,2833.0,22382,0.8271501660156249,False,REGULAR,USD,call,2025-03-21,20
81,2025-02-28 20:56:26+00:00,455.0,0.35,0.34,0.39,0.06999999,24.999996,23.0,2389,0.8369156933593749,False,REGULAR,USD,call,2025-03-21,20
82,2025-02-28 20:40:29+00:00,460.0,0.34,0.32,0.37,0.06999999,25.925922,69.0,3288,0.8476577734374999,False,REGULAR,USD,call,2025-03-21,20
83,2025-02-28 20:54:20+00:00,465.0,0.32,0.3,0.35,0.06999999,27.999996,246.0,1639,0.8579115771484375,False,REGULAR,USD,call,2025-03-21,20
84,2025-02-28 20:53:05+00:00,470.0,0.3,0.28,0.31,0.07000001,30.434784,1036.0,4081,0.8632826171875,False,REGULAR,USD,call,2025-03-21,20
85,2025-02-28 20:17:42+00:00,475.0,0.29,0.26,0.31,0.06999999,31.818178,57.0,1818,0.875977802734375,False,REGULAR,USD,call,2025-03-21,20
86,2025-02-28 20:59:12+00:00,480.0,0.28,0.25,0.29,0.08,39.999996,95.0,2765,0.885743330078125,False,REGULAR,USD,call,2025-03-21,20
87,2025-02-28 20:43:26+00:00,485.0,0.25,0.23,0.28,0.060000002,31.578949,35.0,1439,0.8945323046874999,False,REGULAR,USD,call,2025-03-21,20
88,2025-02-28 19:49:15+00:00,490.0,0.22,0.21,0.26,0.030000001,15.7894745,118.0,1716,0.9003916210937499,False,REGULAR,USD,call,2025-03-21,20
89,2025-02-28 20:38:24+00:00,495.0,0.23,0.2,0.25,0.07000001,43.750008,642.0,1941,0.911133701171875,False,REGULAR,USD,call,2025-03-21,20
90,2025-02-28 20:54:42+00:00,500.0,0.21,0.19,0.23,0.06999999,49.999992,4748.0,26926,0.9179695703125,False,REGULAR,USD,call,2025-03-21,20
91,2025-02-28 18:10:45+00:00,505.0,0.19,0.18,0.22,0.049999997,35.714283,39.0,1326,0.9267585449218749,False,REGULAR,USD,call,2025-03-21,20
92,2025-02-28 20:40:53+00:00,510.0,0.2,0.16,0.21,0.060000002,42.857143,189.0,2151,0.9326178613281251,False,REGULAR,USD,call,2025-03-21,20
93,2025-02-28 16:05:35+00:00,515.0,0.14,0.15,0.2,0.0,0.0,3.0,965,0.9414068359375,False,REGULAR,USD,call,2025-03-21,20
94,2025-02-28 18:01:26+00:00,520.0,0.17,0.14,0.19,0.040000007,30.769238,161.0,2023,0.948242705078125,False,REGULAR,USD,call,2025-03-21,20
95,2025-02-28 20:34:42+00:00,525.0,0.15,0.13,0.17,0.02000001,15.3846245,95.0,844,0.9511723632812499,False,REGULAR,USD,call,2025-03-21,20
96,2025-02-28 17:43:39+00:00,530.0,0.13,0.13,0.17,0.009999998,8.333332,5.0,2408,0.9648441015625,False,REGULAR,USD,call,2025-03-21,20
97,2025-02-28 19:11:04+00:00,535.0,0.11,0.12,0.15,-0.009999998,-8.333332,40.0,1000,0.96679720703125,False,REGULAR,USD,call,2025-03-21,20
98,2025-02-28 20:41:01+00:00,540.0,0.13,0.11,0.14,0.009999998,8.333332,20.0,4451,0.971679970703125,False,REGULAR,USD,call,2025-03-21,20
99,2025-02-28 15:36:26+00:00,545.0,0.1,0.11,0.13,0.020000003,25.000006,2.0,1335,0.9804689453125001,False,REGULAR,USD,call,2025-03-21,20
100,2025-02-28 18:55:37+00:00,550.0,0.09,0.1,0.13,-0.009999998,-9.999998,79.0,6532,0.9882813671875,False,REGULAR,USD,call,2025-03-21,20
101,2025-02-28 20:54:15+00:00,555.0,0.1,0.09,0.12,0.009999998,11.111108,156.0,683,0.99023447265625,False,REGULAR,USD,call,2025-03-21,20
102,2025-02-28 20:39:29+00:00,560.0,0.11,0.09,0.11,0.019999996,22.222216,24.0,1347,0.99804689453125,False,REGULAR,USD,call,2025-03-21,20
103,2025-02-28 16:47:12+00:00,565.0,0.1,0.09,0.11,0.030000001,42.857143,24.0,564,1.009770576171875,False,REGULAR,USD,call,2025-03-21,20
104,2025-02-28 19:45:32+00:00,570.0,0.08,0.08,0.1,0.0,0.0,110.0,1963,1.01172369140625,False,REGULAR,USD,call,2025-03-21,20
105,2025-02-28 20:56:12+00:00,575.0,0.09,0.07,0.1,0.020000003,28.571432,12.0,1160,1.015629921875,False,REGULAR,USD,call,2025-03-21,20
106,2025-02-28 17:37:27+00:00,580.0,0.08,0.07,0.09,0.009999998,14.285712,150.0,2381,1.021489267578125,False,REGULAR,USD,call,2025-03-21,20
107,2025-02-28 20:36:10+00:00,585.0,0.07,0.07,0.09,0.02,39.999996,20.0,661,1.0332079589843752,False,REGULAR,USD,call,2025-03-21,20
108,2025-02-28 16:53:20+00:00,590.0,0.08,0.06,0.08,0.02,33.333336,224.0,1488,1.0312548437500002,False,REGULAR,USD,call,2025-03-21,20
109,2025-02-28 16:53:22+00:00,595.0,0.07,0.06,0.08,0.010000002,16.66667,114.0,183,1.0429735351562504,False,REGULAR,USD,call,2025-03-21,20
110,2025-02-28 20:45:41+00:00,600.0,0.06,0.05,0.07,0.009999998,19.999996,1653.0,17706,1.0371141894531253,False,REGULAR,USD,call,2025-03-21,20
111,2025-02-28 20:46:30+00:00,605.0,0.06,0.04,0.07,0.02,50.0,4252.0,148,1.0390673046875003,False,REGULAR,USD,call,2025-03-21,20
112,2025-02-28 16:53:20+00:00,610.0,0.07,0.05,0.07,0.02,39.999996,14.0,1661,1.05859845703125,False,REGULAR,USD,call,2025-03-21,20
113,2025-02-25 20:17:58+00:00,615.0,0.06,0.04,0.06,0.0,0.0,11.0,199,1.05078599609375,False,REGULAR,USD,call,2025-03-21,20
114,2025-02-28 18:47:38+00:00,620.0,0.04,0.04,0.06,0.0,0.0,7.0,1296,1.0625046875000002,False,REGULAR,USD,call,2025-03-21,20
115,2025-02-28 16:22:14+00:00,625.0,0.07,0.03,0.06,0.010000002,16.66667,4.0,231,1.0625046875000002,False,REGULAR,USD,call,2025-03-21,20
116,2025-02-26 19:07:24+00:00,630.0,0.03,0.03,0.05,0.0,0.0,24.0,733,1.0625046875000002,False,REGULAR,USD,call,2025-03-21,20
117,2025-02-27 15:28:39+00:00,635.0,0.05,0.03,0.05,0.0,0.0,10.0,336,1.0703171484375003,False,REGULAR,USD,call,2025-03-21,20
118,2025-02-28 14:54:53+00:00,640.0,0.05,0.03,0.05,0.010000002,25.000006,26.0,2208,1.0781296093750001,False,REGULAR,USD,call,2025-03-21,20
119,2025-02-26 18:53:26+00:00,645.0,0.03,0.01,0.04,0.0,0.0,30.0,548,1.0468797656250002,False,REGULAR,USD,call,2025-03-21,20
120,2025-02-28 20:27:22+00:00,650.0,0.04,0.03,0.05,0.02,100.0,652.0,6526,1.0976607617187502,False,REGULAR,USD,call,2025-03-21,20
121,2025-02-25 20:21:54+00:00,655.0,0.02,0.02,0.04,0.0,0.0,34.0,288,1.08203583984375,False,REGULAR,USD,call,2025-03-21,20
122,2025-02-28 20:36:02+00:00,660.0,0.03,0.02,0.04,0.01,50.0,17.0,1724,1.08984830078125,False,REGULAR,USD,call,2025-03-21,20
123,2025-02-28 18:43:01+00:00,665.0,0.02,0.02,0.04,0.0,0.0,1.0,170,1.1015669921875002,False,REGULAR,USD,call,2025-03-21,20
124,2025-02-28 17:10:04+00:00,670.0,0.03,0.01,0.03,0.01,50.0,2.0,1167,1.0703171484375003,False,REGULAR,USD,call,2025-03-21,20
125,2025-02-26 19:49:06+00:00,675.0,0.02,0.01,0.03,0.0,0.0,283.0,493,1.0781296093750001,False,REGULAR,USD,call,2025-03-21,20
126,2025-02-27 15:00:54+00:00,680.0,0.02,0.0,0.03,-0.01,-33.333336,1.0,719,1.0625046875000002,False,REGULAR,USD,call,2025-03-21,20
127,2025-02-28 18:54:25+00:00,685.0,0.02,0.0,0.03,-0.01,-33.333336,1.0,895,1.0781296093750001,False,REGULAR,USD,call,2025-03-21,20
128,2025-02-26 14:30:00+00:00,690.0,0.03,0.0,0.05,-0.020000001,-40.000004,81.0,6367,1.125004375,False,REGULAR,USD,call,2025-03-21,20
129,2025-02-28 19:50:59+00:00,700.0,0.02,0.02,0.03,0.0,0.0,247.0,11800,1.140629296875,False,REGULAR,USD,call,2025-03-21,20
130,2025-02-28 20:09:45+00:00,710.0,0.02,0.01,0.02,0.01,100.0,5.0,4944,1.1171919140625,False,REGULAR,USD,call,2025-03-21,20
131,2025-02-26 14:48:02+00:00,720.0,0.03,0.0,0.04,0.01,50.0,1.0,1014,1.15625421875,False,REGULAR,USD,call,2025-03-21,20
132,2025-02-27 16:30:43+00:00,730.0,0.02,0.0,0.04,0.0,0.0,3.0,1158,1.171879140625,False,REGULAR,USD,call,2025-03-21,20
133,2025-02-28 16:29:15+00:00,740.0,0.01,0.0,0.04,-0.01,-50.0,1.0,512,1.1875040625,False,REGULAR,USD,call,2025-03-21,20
134,2025-02-28 16:30:52+00:00,750.0,0.01,0.0,0.03,0.0,0.0,9.0,4891,1.171879140625,False,REGULAR,USD,call,2025-03-21,20
135,2025-02-26 15:18:06+00:00,760.0,0.02,0.0,0.03,0.0,0.0,1.0,3839,1.1875040625,False,REGULAR,USD,call,2025-03-21,20
136,2025-02-28 19:50:08+00:00,770.0,0.02,0.0,0.03,0.0,0.0,1.0,1936,1.203128984375,False,REGULAR,USD,call,2025-03-21,20
137,2025-02-26 19:50:37+00:00,780.0,0.01,0.0,0.04,0.0,0.0,16.0,915,1.2500037499999999,False,REGULAR,USD,call,2025-03-21,20
138,2025-02-24 19:57:21+00:00,790.0,0.02,0.0,0.04,0.0,0.0,2.0,1675,1.2656286718749998,False,REGULAR,USD,call,2025-03-21,20
139,2025-02-28 20:49:00+00:00,800.0,0.01,0.0,0.01,0.0,0.0,206.0,6813,1.15625421875,False,REGULAR,USD,call,2025-03-21,20
140,2025-02-28 16:31:00+00:00,810.0,0.01,0.0,0.04,0.0,0.0,8.0,1127,1.2890660546875,False,REGULAR,USD,call,2025-03-21,20
141,2025-02-20 20:56:19+00:00,820.0,0.01,0.0,0.02,0.0,0.0,133.0,1151,1.2343788281249999,False,REGULAR,USD,call,2025-03-21,20
142,2025-02-28 15:28:05+00:00,830.0,0.01,0.0,0.01,0.0,0.0,2.0,584,1.1875040625,False,REGULAR,USD,call,2025-03-21,20
143,2025-02-27 16:45:16+00:00,840.0,0.01,0.0,0.02,0.0,0.0,39.0,5546,1.2656286718749998,False,REGULAR,USD,call,2025-03-21,20
144,2025-02-27 15:20:34+00:00,850.0,0.01,0.0,0.01,0.0,0.0,4.0,3240,1.21875390625,False,REGULAR,USD,call,2025-03-21,20
145,2025-02-25 17:53:09+00:00,860.0,0.01,0.0,0.03,0.0,0.0,1.0,574,1.3281283593749997,False,REGULAR,USD,call,2025-03-21,20
146,2025-02-27 20:58:01+00:00,870.0,0.01,0.0,0.03,0.0,0.0,5.0,1655,1.3437532812499997,False,REGULAR,USD,call,2025-03-21,20
147,2025-02-26 17:17:27+00:00,880.0,0.01,0.0,0.01,0.0,0.0,2.0,2249,1.2500037499999999,False,REGULAR,USD,call,2025-03-21,20
148,2025-02-25 17:54:03+00:00,890.0,0.01,0.0,0.01,0.0,0.0,20.0,1356,1.2812535937499998,False,REGULAR,USD,call,2025-03-21,20
149,2025-02-27 20:58:00+00:00,900.0,0.01,0.0,0.01,0.0,0.0,5.0,1063,1.2812535937499998,False,REGULAR,USD,call,2025-03-21,20
150,2025-02-25 20:23:36+00:00,910.0,0.01,0.0,0.01,0.0,0.0,5.0,485,1.2812535937499998,False,REGULAR,USD,call,2025-03-21,20
151,2025-02-25 16:12:18+00:00,920.0,0.01,0.0,0.01,0.0,0.0,1.0,398,1.3125034374999998,False,REGULAR,USD,call,2025-03-21,20
152,2025-02-26 14:30:04+00:00,930.0,0.01,0.0,0.01,0.0,0.0,1.0,165,1.3125034374999998,False,REGULAR,USD,call,2025-03-21,20
153,2025-02-20 17:05:04+00:00,940.0,0.01,0.0,0.01,0.0,0.0,10.0,805,1.3125034374999998,False,REGULAR,USD,call,2025-03-21,20
154,2025-02-24 14:35:46+00:00,950.0,0.01,0.0,0.01,0.0,0.0,2.0,860,1.3437532812499997,False,REGULAR,USD,call,2025-03-21,20
155,2025-02-26 16:38:38+00:00,960.0,0.01,0.0,0.01,0.0,0.0,5.0,21293,1.3437532812499997,False,REGULAR,USD,call,2025-03-21,20
0,2025-02-28 16:08:03+00:00,50.0,0.01,0.0,0.01,0.0,0.0,76.0,162411,2.1875045312499997,False,REGULAR,USD,put,2025-03-21,20
1,2025-02-28 17:35:02+00:00,55.0,0.01,0.0,0.02,-0.01,-50.0,26.0,5194,2.156254609375,False,REGULAR,USD,put,2025-03-21,20
2,2025-02-28 20:42:42+00:00,60.0,0.02,0.01,0.03,-0.01,-33.333336,11.0,7945,2.156254609375,False,REGULAR,USD,put,2025-03-21,20
3,2025-02-28 15:14:31+00:00,65.0,0.03,0.01,0.04,-0.01,-25.0,2503.0,1423,2.0937547656249995,False,REGULAR,USD,put,2025-03-21,20
4,2025-02-28 20:27:52+00:00,70.0,0.03,0.01,0.05,0.0,0.0,27.0,8247,2.0156299609375,False,REGULAR,USD,put,2025-03-21,20
5,2025-02-28 18:41:26+00:00,75.0,0.05,0.04,0.05,0.010000002,25.000006,1.0,1689,1.9921875390625,False,REGULAR,USD,put,2025-03-21,20
6,2025-02-28 15:08:59+00:00,80.0,0.05,0.02,0.07,0.0,0.0,4061.0,9507,1.9062504687500001,False,REGULAR,USD,put,2025-03-21,20
7,2025-02-27 20:50:32+00:00,85.0,0.07,0.04,0.11,0.02,39.999996,3.0,2151,1.9101566992187502,False,REGULAR,USD,put,2025-03-21,20
8,2025-02-28 15:09:37+00:00,90.0,0.06,0.03,0.08,-0.040000003,-40.000004,174.0,1862,1.7695324023437498,False,REGULAR,USD,put,2025-03-21,20
9,2025-02-28 20:09:33+00:00,95.0,0.1,0.04,0.11,0.020000003,25.000006,11.0,1568,1.74609501953125,False,REGULAR,USD,put,2025-03-21,20
10,2025-02-28 20:49:06+00:00,100.0,0.1,0.05,0.1,0.0,0.0,377.0,10548,1.6679704101562502,False,REGULAR,USD,put,2025-03-21,20
11,2025-02-28 18:16:05+00:00,105.0,0.1,0.07,0.13,-0.019999996,-16.666664,127.0,2331,1.64453302734375,False,REGULAR,USD,put,2025-03-21,20
12,2025-02-28 17:08:19+00:00,110.0,0.17,0.09,0.13,0.040000007,30.769238,36.0,14079,1.5917989160156247,False,REGULAR,USD,put,2025-03-21,20
13,2025-02-28 18:00:04+00:00,115.0,0.17,0.11,0.39,0.019999996,13.333329,2.0,10410,1.6796891015625,False,REGULAR,USD,put,2025-03-21,20
14,2025-02-28 20:59:43+00:00,120.0,0.15,0.13,0.17,-0.00999999,-6.2499943,28.0,3812,1.509768076171875,False,REGULAR,USD,put,2025-03-21,20
15,2025-02-28 19:36:37+00:00,125.0,0.21,0.15,0.29,0.019999996,10.526314,35.0,4430,1.5136743066406249,False,REGULAR,USD,put,2025-03-21,20
16,2025-02-28 20:36:22+00:00,130.0,0.21,0.07,0.3,-0.010000005,-4.545457,85.0,6098,1.4179716601562502,False,REGULAR,USD,put,2025-03-21,20
17,2025-02-28 19:38:57+00:00,135.0,0.25,0.15,0.33,0.010000005,4.166669,20.0,10514,1.40234673828125,False,REGULAR,USD,put,2025-03-21,20
18,2025-02-28 19:53:00+00:00,140.0,0.29,0.18,0.36,0.01999998,7.4074,27.0,6030,1.36328443359375,False,REGULAR,USD,put,2025-03-21,20
19,2025-02-28 19:17:20+00:00,145.0,0.31,0.27,0.4,-0.00999999,-3.1249971,146.0,3288,1.3418001660156247,False,REGULAR,USD,put,2025-03-21,20
20,2025-02-28 19:41:33+00:00,150.0,0.34,0.25,0.44,-0.030000001,-8.1081085,565.0,10439,1.2880894970703123,False,REGULAR,USD,put,2025-03-21,20
21,2025-02-28 20:06:41+00:00,155.0,0.42,0.13,0.48,0.01999998,4.999995,24.0,5877,1.2099648876953122,False,REGULAR,USD,put,2025-03-21,20
22,2025-02-28 20:51:56+00:00,160.0,0.43,0.17,0.43,-0.01999998,-4.4444404,180.0,20133,1.15234798828125,False,REGULAR,USD,put,2025-03-21,20
23,2025-02-28 19:42:32+00:00,165.0,0.54,0.12,0.47,0.030000031,5.8823595,627.0,8077,1.0966842041015625,False,REGULAR,USD,put,2025-03-21,20
24,2025-02-28 20:32:25+00:00,170.0,0.53,0.3,0.81,-0.060000002,-10.169493,561.0,8194,1.1494183154296875,False,REGULAR,USD,put,2025-03-21,20
25,2025-02-28 20:36:19+00:00,175.0,0.53,0.5,0.87,-0.13000005,-19.696978,293.0,4731,1.1337933935546878,False,REGULAR,USD,put,2025-03-21,20
26,2025-02-28 20:55:00+00:00,180.0,0.6,0.56,0.61,-0.089999974,-13.043475,1222.0,11401,1.0512742749023438,False,REGULAR,USD,put,2025-03-21,20
27,2025-02-28 20:51:52+00:00,185.0,0.72,0.62,0.67,-0.13,-15.294117,398.0,3960,1.015629921875,False,REGULAR,USD,put,2025-03-21,20
28,2025-02-28 20:50:00+00:00,190.0,0.79,0.68,0.74,-0.15999997,-16.842102,283.0,5948,0.9804689453125001,False,REGULAR,USD,put,2025-03-21,20
29,2025-02-28 20:45:23+00:00,195.0,0.88,0.77,0.81,-0.20000005,-18.518522,218.0,2656,0.9477544287109375,False,REGULAR,USD,put,2025-03-21,20
30,2025-02-28 20:58:18+00:00,200.0,0.88,0.86,0.9,-0.39999998,-31.25,2989.0,13719,0.9155281884765626,False,REGULAR,USD,put,2025-03-21,20
31,2025-02-28 20:59:45+00:00,205.0,0.95,0.96,1.02,-0.49000007,-34.027782,263.0,14897,0.8852550537109375,False,REGULAR,USD,put,2025-03-21,20
32,2025-02-28 20:58:29+00:00,210.0,1.09,1.09,1.15,-0.56999993,-34.337345,850.0,4569,0.8559584716796875,False,REGULAR,USD,put,2025-03-21,20
33,2025-02-28 20:47:03+00:00,215.0,1.44,1.24,1.3,-0.5,-25.773195,335.0,4611,0.8276384423828124,False,REGULAR,USD,put,2025-03-21,20
34,2025-02-28 20:58:20+00:00,220.0,1.43,1.42,1.5,-0.81000006,-36.160717,1008.0,7191,0.8017597949218749,False,REGULAR,USD,put,2025-03-21,20
35,2025-02-28 20:46:56+00:00,225.0,1.78,1.67,1.74,-0.94000006,-34.558826,737.0,4467,0.7790549438476562,False,REGULAR,USD,put,2025-03-21,20
36,2025-02-28 20:59:00+00:00,230.0,1.99,1.96,2.03,-1.31,-39.696968,1701.0,4172,0.7570825073242189,False,REGULAR,USD,put,2025-03-21,20
37,2025-02-28 20:42:27+00:00,235.0,2.3,2.3,2.4,-1.56,-40.414505,1510.0,5409,0.7368190380859375,False,REGULAR,USD,put,2025-03-21,20
38,2025-02-28 20:58:58+00:00,240.0,2.8,2.74,2.85,-1.8,-39.130436,3065.0,5501,0.7189969506835938,False,REGULAR,USD,put,2025-03-21,20
39,2025-02-28 20:53:04+00:00,245.0,3.55,3.25,3.4,-1.9399998,-35.336975,1191.0,3640,0.7019072778320312,False,REGULAR,USD,put,2025-03-21,20
40,2025-02-28 20:59:58+00:00,250.0,4.05,4.0,4.1,-2.3899999,-37.111797,13474.0,16870,0.6914093359375001,False,REGULAR,USD,put,2025-03-21,20
41,2025-02-28 20:58:27+00:00,255.0,4.74,4.75,4.9,-2.96,-38.44156,1682.0,2627,0.676883114013672,False,REGULAR,USD,put,2025-03-21,20
42,2025-02-28 20:59:49+00:00,260.0,5.79,5.7,5.85,-3.3900003,-36.92811,2461.0,3973,0.6649203430175783,False,REGULAR,USD,put,2025-03-21,20
43,2025-02-28 20:59:49+00:00,265.0,6.9,6.85,7.0,-3.8700004,-35.933147,1758.0,3250,0.6553989538574221,False,REGULAR,USD,put,2025-03-21,20
44,2025-02-28 20:59:50+00:00,270.0,8.29,8.2,8.35,-4.3100004,-34.206352,5544.0,6833,0.6472203247070312,False,REGULAR,USD,put,2025-03-21,20
45,2025-02-28 20:56:37+00:00,275.0,9.79,9.65,9.9,-4.91,-33.40136,2716.0,4784,0.6374547973632813,False,REGULAR,USD,put,2025-03-21,20
46,2025-02-28 20:58:52+00:00,280.0,11.35,11.5,11.65,-5.6000004,-33.03835,5239.0,5694,0.6315954809570312,False,REGULAR,USD,put,2025-03-21,20
47,2025-02-28 20:59:58+00:00,285.0,13.55,13.35,13.6,-5.87,-30.22657,3748.0,3302,0.6215858154296876,False,REGULAR,USD,put,2025-03-21,20
48,2025-02-28 20:59:34+00:00,290.0,15.74,15.65,15.85,-6.41,-28.93905,3780.0,7821,0.6171913281250001,False,REGULAR,USD,put,2025-03-21,20
49,2025-02-28 20:53:50+00:00,295.0,18.26,18.05,18.3,-6.9300003,-27.510918,1494.0,3550,0.6100502862548829,True,REGULAR,USD,put,2025-03-21,20
50,2025-02-28 20:57:56+00:00,300.0,21.0,20.8,21.0,-7.58,-26.522043,3918.0,22887,0.6054726953125001,True,REGULAR,USD,put,2025-03-21,20
51,2025-02-28 20:58:56+00:00,305.0,23.92,23.6,23.95,-7.9300003,-24.89796,1013.0,2792,0.5982095843505859,True,REGULAR,USD,put,2025-03-21,20
52,2025-02-28 20:58:55+00:00,310.0,26.86,26.75,27.15,-7.279999,-21.323957,1029.0,4733,0.5937540625000001,True,REGULAR,USD,put,2025-03-21,20
53,2025-02-28 20:55:21+00:00,315.0,31.65,30.1,30.55,-7.379999,-18.908531,652.0,4828,0.5889323333740235,True,REGULAR,USD,put,2025-03-21,20
54,2025-02-28 20:59:38+00:00,320.0,33.8,33.7,34.15,-9.880001,-22.61905,485.0,8166,0.5850261224365234,True,REGULAR,USD,put,2025-03-21,20
55,2025-02-28 20:57:50+00:00,325.0,37.7,37.4,38.65,-9.649998,-20.380144,312.0,4510,0.5950968225097657,True,REGULAR,USD,put,2025-03-21,20
56,2025-02-28 20:58:56+00:00,330.0,41.64,41.5,42.45,-9.549999,-18.655987,257.0,9086,0.5921061297607424,True,REGULAR,USD,put,2025-03-21,20
57,2025-02-28 20:35:57+00:00,335.0,48.82,45.1,46.9,-5.09,-9.441663,120.0,5067,0.5850871569824219,True,REGULAR,USD,put,2025-03-21,20
58,2025-02-28 20:51:23+00:00,340.0,51.2,49.8,51.05,-9.099998,-15.0912075,203.0,6989,0.5925333715820313,True,REGULAR,USD,put,2025-03-21,20
